0.725791 -1.055903 -2.325211 1.848216 0.268503 -0.807607 0.778175 -0.178553 0.970761 -1.006073 0.956956 -0.610937 -0.474233 -0.106355 0.245580 1.235260 -1.771318 -0.660354 -0.564984 0.191009 
-0.588317 1.472480 -1.231637 -0.275106 0.624975 -0.461337 -0.006331 -0.521705 -0.107236 -0.453067 -0.533366 -0.408192 0.222417 0.338769 0.118845 0.040926 0.059612 1.351417 0.621664 -0.693627 
2.183186 0.055744 1.055648 2.212554 -1.047338 -1.405969 0.524487 1.431962 1.013492 1.399453 -0.901082 -1.415611 1.871323 1.033461 0.384690 0.748467 -0.760177 2.136370 -1.335471 0.011036 
-0.136396 -1.217317 -0.113224 1.508526 1.535670 -0.374530 1.364272 -0.870117 -0.475347 -0.461964 -0.892552 0.227122 0.110001 -1.404822 -0.070152 1.230764 -1.690901 0.166783 -0.123108 -1.105586 
0.113931 -0.041227 0.379224 -1.945079 0.434426 -0.470911 0.482039 0.807542 0.068948 0.032716 0.278717 0.207974 -0.411341 -1.030570 -0.578309 0.304903 1.103672 -1.705227 -1.102815 1.907973 
1.066768 -1.128344 0.944200 -1.680543 -1.917136 1.751296 -0.787066 -0.510635 0.398592 0.798783 -0.745807 -0.719718 0.511242 -0.643372 0.469308 1.077771 1.462500 0.276528 -2.753176 -0.165412 
0.059281 -1.349278 -2.120427 -0.573534 0.469940 0.753225 0.751999 0.743514 1.116326 0.896816 1.603464 0.757762 -1.199117 0.170787 1.299687 0.765151 0.236213 0.394512 0.252017 -0.732430 
-0.095648 -0.261102 -0.644679 -0.185817 1.274351 0.064989 -0.166888 0.847898 0.620451 0.137892 0.574270 -1.643135 -0.096361 1.344839 1.634798 -1.319580 -1.097691 -0.098555 -0.858148 -0.990741 
-0.832349 0.953465 -0.704302 0.008934 0.638542 -0.292764 -0.816228 -0.829901 -0.287674 -1.619146 0.320655 -1.056813 0.445817 1.936273 -0.702809 -0.509191 2.415233 0.176450 1.135363 0.894305 
0.294411 0.128644 -1.018137 0.836950 1.380782 0.082823 2.094065 0.532994 -1.371773 -1.646606 -0.151383 -0.251662 -0.295825 0.741336 0.807253 0.555116 -0.402112 -1.837854 -0.297908 0.448227 
-1.336182 0.656468 -0.182082 -0.722271 1.319843 0.766191 0.080153 1.032848 -0.685868 0.428707 0.315762 -1.298441 -0.167996 0.811980 -1.027451 -1.957625 0.914131 -1.502291 1.154331 0.889219 
0.714325 -1.167819 1.521013 -0.721490 -0.909429 2.236850 -0.937295 -1.052024 0.331685 -0.737231 1.343703 1.233255 0.179543 -0.142808 1.294496 -0.760453 -0.135959 0.819197 1.046076 1.073337 
1.623562 -0.460605 -0.038439 -0.201181 -2.305605 0.326887 0.635739 0.362114 -0.997722 0.564926 -2.237832 1.494625 0.421118 -0.099858 0.014930 -2.443886 1.314193 -0.234568 2.126874 -0.104734 
-0.691776 -0.262440 1.227448 -0.020464 1.788730 0.863304 1.682028 -0.036787 0.291418 -1.384167 1.292906 0.235938 1.677678 -0.800131 0.218705 -0.659366 0.322361 -1.631598 -0.655774 1.547319 
0.857997 -1.213152 -0.696205 0.278890 0.390798 0.679387 0.593634 -1.227636 1.107078 0.460268 -0.378459 -1.404359 1.996949 0.493249 1.713188 -0.114779 -0.476496 -0.317939 -1.142368 0.169834 
1.254001 -1.319437 0.007524 1.058295 0.020324 0.554758 0.790153 -0.275099 0.244959 0.629384 0.002521 0.658791 0.696964 1.237574 -2.078805 0.300079 0.076162 -0.796289 0.949039 0.804048 
-1.593730 0.931218 -0.782893 0.621673 -0.405977 1.001630 0.105254 -0.160435 0.164976 0.379847 0.884641 -2.556613 -1.366382 1.295951 0.112917 -0.583996 -0.105147 0.690800 -0.404608 -1.724029 
-1.440964 0.011245 0.586939 -1.750615 -1.534895 1.259365 -0.158579 -1.083575 0.406231 -1.013330 0.582450 -0.534945 0.363045 -0.278196 -1.086491 -3.073745 1.417013 -0.042010 -0.384329 0.174133 
0.571148 -0.645146 -0.251207 0.697348 0.221373 0.044151 0.870907 -1.954213 1.215981 -0.347243 -1.614244 3.202525 -0.567044 0.217127 -1.558311 1.551042 0.707911 0.324041 0.482020 -0.484085 
-0.399886 0.805729 0.480136 0.811486 -1.374479 -0.314138 -0.194759 -0.909487 1.448424 0.441912 -1.503666 0.439198 -1.044154 0.630728 0.637406 -0.407369 0.367918 0.506456 0.443774 -0.731627 
0.689997 0.231626 0.668155 0.636345 -0.839286 0.226708 0.075474 -0.005579 -1.025137 -1.590240 0.573586 -1.149901 0.697139 -0.548549 -0.404576 1.428095 -0.602844 -1.028590 0.381100 -2.131905 
0.815622 -0.989760 -0.078321 1.310080 -0.208643 0.996692 -0.526635 -1.723490 0.205418 -0.701417 -0.910537 0.886765 0.484026 0.229632 -0.403325 -1.353242 -0.852110 0.099426 1.102348 -1.810366 
0.711908 1.339586 0.889173 0.327098 0.755913 1.215912 -0.685484 1.263077 0.588882 -1.077601 -1.631277 -0.283386 -0.193751 0.355311 0.084076 0.903970 0.655122 -0.116351 0.856447 -0.052338 
1.290250 0.289502 2.309287 -0.672993 0.375734 -0.542702 -0.268388 -0.600433 -0.264024 1.002220 -0.359138 1.035336 -0.378095 0.521284 -0.435349 0.541671 1.470184 0.689239 -1.178509 -0.086212 
0.668601 1.478917 0.524639 -0.149327 -1.345413 0.912228 -1.188346 -2.063925 2.495318 1.729481 -0.397616 -0.364878 -0.886374 -0.615971 -0.562623 -0.465020 -0.810403 1.883291 0.401970 -1.189738 
1.190838 1.138028 -0.011787 -2.449018 1.481876 -0.172141 0.248579 0.110911 0.855948 0.709032 -1.161307 1.341987 -1.840197 1.345803 0.878062 2.430415 -1.276157 0.325435 -0.584228 -0.754141 
-1.202457 -0.684139 0.913141 0.473286 0.032736 -0.335955 0.102452 1.487614 -0.850954 -0.747897 -1.109838 1.008872 -1.628195 0.974922 -0.814650 2.020479 1.722268 -0.095213 -0.979486 0.947278 
-0.019790 -1.291936 0.055941 0.116946 1.870453 0.541487 -0.041007 0.053002 0.811879 0.228862 0.290672 0.213874 -1.173789 -2.377934 -0.258363 0.797287 0.101878 0.031172 0.115106 -0.182628 
-0.156717 -0.072926 -1.107070 -0.591104 -1.208991 0.932111 -2.247582 0.161981 0.700242 -0.223497 -1.910239 -0.299264 -0.415411 -1.092319 0.493299 0.030996 -0.801997 -0.613800 0.068471 -0.066268 
-1.604086 -0.330599 0.485498 -0.654708 -0.782632 -0.570253 -0.510776 -0.026878 0.759938 -0.853275 1.314768 0.255849 0.175088 -0.325710 -0.802694 0.540738 -1.250837 -1.731258 -0.529900 0.905018 
0.257304 -0.843628 -0.005005 -1.080662 -0.767299 -1.498605 0.249243 0.173576 -1.712909 0.345627 0.665319 -0.190826 0.229433 -2.012228 -0.008329 0.683921 1.237717 0.478775 0.541112 1.458216 
-1.056473 0.497770 -0.276218 -0.047731 -0.107200 -0.050346 0.369197 0.882168 1.537021 0.109764 -0.275115 -0.079060 -1.240889 1.567660 0.627571 -0.590052 1.528165 -0.447835 0.681720 -1.117984 
1.415141 1.488490 1.276452 0.379345 -0.977057 0.553025 0.179197 0.182294 -1.609847 -1.133039 -0.023022 0.699851 0.700004 0.233337 0.154382 -0.261084 1.776923 0.386815 0.538565 1.813295 
-0.805090 -0.546476 1.863401 -0.330361 -0.963988 0.083498 -0.037283 0.755295 1.109526 -0.683124 -0.907976 -0.796540 0.426877 0.646420 2.580735 1.517068 0.631168 0.052959 -0.510035 0.150753 
0.528743 -0.846758 -0.522559 -0.499898 -2.379172 1.577524 -1.603310 0.508035 -1.109704 -0.277856 -1.043657 -0.801284 1.454803 -1.129412 -1.306246 1.007259 0.083259 -0.486085 -1.322111 -0.282994 
0.219321 -0.246337 0.103424 -0.035979 -0.838188 -0.330774 0.339372 0.131880 0.385469 0.654790 0.373516 -0.007599 -0.510186 0.197038 1.023526 0.303421 2.140043 0.244473 -0.610659 1.650122 
-0.921902 0.663024 -0.807649 -0.174760 0.257346 0.795155 -0.131135 0.280104 0.965231 -1.248394 0.901532 -0.726810 -0.006657 1.696870 0.777795 -0.817081 1.263469 0.718309 -0.565309 0.666378 
-2.170674 -0.854197 0.680439 -0.957265 -0.183834 -0.784800 0.485190 -0.982848 0.818297 -0.597539 1.278539 -1.490902 -0.525496 0.726034 -0.833884 -0.491192 -1.750645 0.153485 0.086175 -0.346362 
-0.059188 -1.201315 -2.364590 1.292548 -0.167615 -1.263121 0.598751 -0.944087 0.037049 -0.481813 -0.128456 0.870335 0.717698 0.792526 -0.586663 0.867467 -0.014432 0.133783 0.691501 -0.264042 
-1.010634 -0.119869 0.990115 0.440910 -0.116989 0.666655 -0.086031 -0.013058 -0.926012 0.983372 0.612821 -0.265675 1.088374 0.603357 0.065664 0.360790 2.468102 -1.006194 2.133751 -0.644349 
0.614463 -0.065294 0.218899 1.280941 0.168488 -1.392632 0.325292 0.354345 -0.111919 1.762121 1.956518 -1.566695 0.500552 -0.058405 -0.012342 -0.080371 -0.669158 1.306469 -0.002864 -0.905540 
0.507741 0.485296 0.261662 -0.497730 -0.501206 -1.300562 -0.335143 -0.894709 -0.803030 1.427402 2.266326 -0.394636 2.771790 -1.108666 -0.076987 0.749301 0.259927 1.199137 -0.089523 0.716679 
1.692430 -0.595491 1.213444 -1.118717 -0.705076 -0.605022 -0.322449 0.812111 -1.665006 0.911763 -0.373959 -0.143855 -0.160309 2.144229 -1.558587 -1.791968 -0.372328 -2.577336 -0.254982 -0.007336 
0.591283 -0.149668 -0.274667 0.807650 0.508165 -1.488565 -0.382374 0.109537 -0.901401 0.326823 2.238039 -2.334247 0.429489 -1.352821 1.702607 1.213226 1.318554 -2.086270 -0.874212 -2.814799 
-0.643595 -0.434752 -0.133134 0.041200 -0.420922 0.558543 -0.953371 2.731644 0.588350 0.069619 -0.159580 -1.357539 -1.966817 0.457021 -0.468984 -0.060524 -0.653081 0.386132 0.422928 -0.149546 
0.380337 -0.079330 -1.270500 -0.756209 0.229133 -0.277354 0.233576 0.411079 0.554159 -1.499763 -0.703281 -1.815689 -0.546019 0.391175 0.094619 -0.392520 0.062179 -0.861031 -0.133399 0.577495 
-1.009116 1.535152 -1.663606 -0.089129 -0.959497 -1.293685 1.235245 -1.306862 -0.415173 -0.418223 0.563477 1.108422 -1.888395 2.073013 0.287071 0.609547 -0.735873 -1.230808 0.539578 0.753117 
-0.019511 -0.606483 -0.703554 -2.008850 -0.146043 -0.888435 -0.578532 0.383806 0.061795 -0.021037 -0.050296 -0.142115 -0.107952 -0.323318 0.919354 0.643580 -0.179324 2.641554 0.875171 -0.166985 
-0.048221 -1.347363 0.280880 1.083918 0.744538 -0.986520 -0.501537 0.499504 0.457432 0.228425 1.163593 1.112757 -1.316144 1.468132 0.510136 1.019521 1.084675 -0.904404 -1.250776 -0.581816 
0.000043 0.469383 -0.541209 -0.981191 -0.890496 -0.071618 0.722864 -0.510786 0.199014 -1.008196 0.658808 0.559264 -0.672632 -0.502399 0.245440 0.934437 0.136915 -1.223338 0.868311 0.365758 
-0.317859 -0.903567 -1.333531 -0.688489 0.139062 -2.414591 0.039498 0.234922 0.257558 -0.664622 -1.550089 0.478370 -0.902365 0.209593 -1.400519 1.228582 -0.015608 0.303205 -0.804806 -0.548919 
1.095004 0.035880 1.072686 1.339479 -0.236144 -0.694349 1.541279 -0.597825 2.080730 0.558177 -3.029118 -0.679385 -0.154798 0.754800 0.969571 -0.249486 -0.938491 -0.730097 -0.752693 0.578737 
-1.873990 -0.627531 -0.712085 -0.909243 -0.075459 -1.391389 -1.701053 0.020771 -2.277237 -1.188542 0.540578 0.284967 0.947242 -0.948189 1.593698 -0.707583 -1.478085 -1.143570 -0.745812 -1.955799 
0.428183 0.535398 -0.011286 -0.412858 -0.358572 0.329648 -1.033741 0.419443 0.339022 -0.775481 -1.008998 -1.332935 1.550375 0.613157 -1.437917 -0.593824 0.361931 -1.413193 -0.309654 0.522006 
0.895638 0.552884 -0.000817 -0.506163 -2.077635 0.598544 -0.763708 1.191104 0.289894 0.271042 0.908047 -0.723980 0.429040 1.760503 -1.534230 -0.262310 0.477791 -0.591818 -1.521891 1.601135 
0.730957 -0.203690 -0.249436 1.619748 -0.143546 0.147175 2.176426 0.771214 0.662261 1.534976 1.582303 -0.663600 -0.560795 0.088762 -0.074710 1.242847 0.321742 0.518888 0.826531 0.732559 
0.577857 -2.054325 0.396575 0.080901 1.393341 -0.101439 0.431612 -2.644222 -0.580860 -1.052283 -0.979088 0.198443 0.179304 2.595570 0.081459 -1.548902 -1.877574 -1.492811 -0.612987 0.555747 
0.040314 0.132561 -0.264013 -1.081056 0.651804 -2.634981 -0.443765 0.285430 0.887752 0.625559 1.007902 -1.794868 -0.771509 -0.675470 -0.843240 -0.386760 0.680526 -0.086684 0.959728 -0.813346 
0.677089 1.592941 -1.664011 -1.124518 -0.377134 0.028053 0.029996 0.826093 0.171871 -0.797626 0.158491 -1.387673 -0.943390 2.786804 -0.564640 0.275098 0.233398 -0.012620 1.972988 -0.538975 
0.568900 1.018412 -1.028975 1.735676 -0.661443 -0.876310 -0.315671 -0.008122 0.848821 -0.313522 -0.586927 0.197768 -1.407569 -0.016827 -0.028207 0.826154 1.239492 -0.345858 0.294958 1.307876 
-0.255645 -1.580402 0.243095 1.937459 0.248958 -0.265477 0.977846 0.858438 0.963769 -0.602210 1.574082 1.469328 -1.906131 0.271651 -1.243702 -0.979279 0.125661 0.986311 -0.392651 -0.482579 
-0.377469 -0.078662 -1.256590 1.635068 -0.383516 -0.327578 0.018295 0.774788 1.321918 1.259060 -0.516649 0.366493 -0.065293 -0.914102 0.733039 -0.104297 0.179721 0.643256 0.575927 -1.752447 
-0.295887 -0.681657 -0.347183 -1.255940 -0.528480 -1.158247 0.817963 1.305945 -0.064345 0.858484 1.227800 -0.442775 0.672149 -1.951371 0.059580 0.127849 -0.605061 2.919944 -1.141419 -0.926570 
-1.475135 -1.024553 -0.941372 -0.213538 0.055388 0.580053 0.702341 1.231503 1.317053 -2.105292 1.583876 -0.048563 0.206147 -0.317418 0.149144 0.062544 -1.036850 -1.248585 0.061069 0.922440 
-0.234004 -1.234353 -1.174560 -0.198932 1.253769 0.239756 -0.231271 0.958564 0.228017 -0.360937 -2.088950 0.077709 -0.008124 0.588333 1.595857 0.371624 -0.295278 0.157115 0.012318 0.041001 
0.118445 0.288807 -1.021142 0.307499 -2.520004 -0.350885 -0.113690 -1.654548 -1.429637 0.553557 2.949545 1.957910 0.020042 0.828996 -0.777250 -0.103963 1.456114 0.788733 -0.168118 0.413647 
0.314809 -0.429303 -0.401667 -0.572325 0.584856 0.892098 0.127941 -0.990396 -0.149701 -1.556384 1.356125 -0.072848 -0.558447 -1.674851 1.550277 -0.696775 1.802525 -0.577083 -0.687349 0.597244 
1.443508 0.055801 0.173666 -0.977648 -1.008064 1.578299 -0.799410 0.685236 -0.504968 -0.206666 1.050068 0.938810 1.886079 -1.922293 1.055002 -0.386823 -1.333614 0.527634 -0.990650 1.924270 
-0.350975 -0.367874 -0.116118 -0.446809 0.944285 -1.108174 -0.238612 -0.974870 -1.729141 -0.425568 -0.767170 -0.079608 -0.219975 -0.436662 -0.166654 0.016134 0.387257 1.671694 -0.049762 0.714119 
0.623234 -0.464973 1.064119 1.082092 -2.423957 -0.025931 -0.089463 -0.606726 -0.417472 0.493778 -0.257653 -0.800959 -1.414395 0.044974 0.314484 1.369212 -0.022809 0.800079 0.719301 -2.312337 
0.799049 0.370961 -0.245386 2.372648 -0.223831 -1.110628 -1.023264 0.686794 -0.614969 -0.870908 -1.371845 0.309424 -0.302811 2.416609 1.419571 0.416877 0.110596 0.883787 -0.283063 1.380715 
0.940890 0.728283 -1.517539 0.229288 0.058070 0.750834 0.937538 0.020049 0.720777 0.079828 -1.267656 1.051826 -0.569574 -0.309892 0.327348 0.068741 0.812811 -0.224185 -1.424966 1.390703 
-0.992092 2.112160 0.009734 -0.266623 -0.424614 0.500167 -1.131719 1.063801 0.339364 -0.521619 -0.894948 -1.664211 -0.121495 0.187583 0.475653 0.294187 -1.009099 0.296991 0.461549 -0.453904 
0.212035 -1.357298 0.071373 0.701672 -0.202918 -0.517261 -0.710702 -1.341050 0.882845 -1.413861 0.589089 -1.090792 -0.390171 0.947699 0.398754 0.472633 -1.004572 -0.521008 1.091484 -0.628305 
0.237882 -1.022610 0.316536 -0.487590 -1.513077 -0.559209 -1.169501 0.479510 0.284245 -0.384293 1.842629 -0.191731 -0.844287 -0.525703 -0.072770 1.782735 0.282958 -0.155359 -1.044295 1.023225 
-1.007763 1.037834 0.499826 1.862480 -1.126352 -0.753371 1.065437 -1.633974 -0.145541 -0.457922 1.347967 0.463401 -1.737757 -1.115605 1.314784 0.260577 0.289750 -0.098498 -2.842784 -0.489111 
-0.742045 -0.389800 1.278084 1.106851 -0.815002 0.925813 -0.680394 -1.442665 -0.089646 -0.291471 -0.491253 -0.924147 -0.449520 -1.592320 0.978279 1.510728 -0.247297 0.997170 0.996824 -0.402405 
1.082295 -1.381266 -0.547816 -1.227566 0.366614 -0.248520 -1.725773 0.293781 0.289161 -0.301224 -2.177568 -0.649657 -1.547933 1.174844 1.722114 0.316968 -0.218864 0.434470 0.076534 1.399683 
-0.131500 0.315543 0.260808 -0.669885 -0.586107 -0.149835 0.813200 -0.140364 1.164831 -1.588594 0.237000 0.622893 -0.095776 0.485144 -0.412302 0.803473 0.898687 -0.025721 -1.866737 0.280561 
0.389880 1.553243 -0.013177 1.340929 1.537409 -1.258415 1.441867 -1.130341 0.805729 1.094287 -0.735411 -1.335107 0.907714 1.645480 0.565133 0.580874 -0.642213 -0.379934 -0.613614 1.880872 
0.087987 0.707894 -0.580264 0.388083 0.140072 0.312620 0.672272 -0.292538 -1.355643 1.324167 -1.779419 1.047689 2.369602 -0.454233 0.739851 1.778584 -0.180445 -0.242396 1.169354 -0.799673 
-0.635465 1.957385 2.136308 0.393059 -1.862767 2.690277 0.138665 -0.582536 0.120893 -0.126480 0.448030 0.863327 0.519768 1.008768 0.220138 -0.938075 0.717913 -1.165114 -0.575013 -0.560699 
-0.559573 0.504542 -0.257617 -1.707334 -0.454193 0.289696 -0.859534 -0.896348 -0.222178 -0.737164 0.581214 -0.642411 0.410525 2.049403 1.312807 -0.916672 0.301386 0.756605 -0.264795 1.708875 
0.443653 1.864529 -1.409528 0.227859 -0.652074 -1.422803 -0.752251 0.248601 0.571732 0.213719 0.856607 0.660010 1.052585 0.602020 0.629152 0.376006 1.548895 1.164162 0.004722 -0.644810 
-0.949904 -0.339812 1.770101 0.685633 0.103318 0.246786 1.229615 -1.489663 -0.300140 -0.400529 -0.266263 1.294116 0.428784 0.017860 -1.107987 0.909780 -0.044242 -1.023455 -0.039410 -1.422496 
0.781182 -1.139779 0.325546 -0.636790 -0.220632 -1.435773 1.150754 0.313509 1.134277 0.064938 -0.417470 0.314579 1.295088 -1.610426 -0.447001 0.154250 -0.029651 1.701589 -0.505393 -0.755937 
0.568961 -0.211123 -1.119040 -1.002606 -0.279043 0.148573 -0.608025 -2.025084 -0.179356 -1.757996 -0.205806 0.859573 -0.186053 1.238752 -0.725993 -0.202264 -0.382110 -0.494172 -1.157832 0.157520 
-0.821714 1.190245 0.620350 -0.185621 -0.733662 -1.693073 0.806158 0.528990 -1.467067 1.686748 -0.174323 0.128670 0.130733 0.683587 0.354045 1.488708 -0.553929 0.172714 0.710427 0.378346 
-0.265607 -1.116209 1.269782 -1.054033 -0.064534 0.719188 0.217133 0.343471 1.395346 0.327400 0.217577 0.016568 -0.657627 -0.780716 -0.506772 -0.621639 0.932358 0.354061 0.728172 0.178665 
